Image Name,label,real,spoof
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id0_s0_75.png,1,0.0082430029,0.9917569757
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id0_s0_90.png,1,0.0526802577,0.9473197460
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id0_s1_105.png,1,0.9983345866,0.0016653783
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id0_s1_120.png,1,0.2660679817,0.7339320183
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id0_s1_135.png,1,0.9795701504,0.0204297639
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id0_s1_15.png,1,0.0045104995,0.9954895377
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id0_s1_150.png,1,0.9094478488,0.0905521736
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id0_s1_30.png,1,0.9875555634,0.0124444915
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id0_s1_45.png,1,0.0348630920,0.9651368856
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id0_s1_60.png,1,0.9008448720,0.0991550833
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id0_s1_75.png,1,0.9866233468,0.0133766662
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id0_s1_90.png,1,0.9540306926,0.0459692702
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id0_s2_105.png,1,0.0000010655,0.9999989271
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id0_s2_120.png,1,0.9837527275,0.0162473135
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id0_s2_135.png,1,0.0030181259,0.9969817996
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id0_s2_15.png,1,0.0043089702,0.9956910014
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id0_s2_150.png,1,0.0000002612,0.9999997616
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id0_s2_30.png,1,0.0011325621,0.9988675117
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id0_s2_45.png,1,0.0000002659,0.9999997616
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id0_s2_60.png,1,0.0000022530,0.9999977350
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id0_s2_75.png,1,0.7938424945,0.2061575353
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id0_s2_90.png,1,0.0000309788,0.9999690056
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id0_s3_123.png,1,0.0238733385,0.9761266708
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id0_s3_140.png,1,0.1163884401,0.8836115599
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id0_s3_15.png,1,0.9998750687,0.0001249630
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id0_s3_155.png,1,0.0011546814,0.9988453388
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id0_s3_170.png,1,0.0000218048,0.9999781847
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id0_s3_42.png,1,0.9957364798,0.0042635337
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id0_s3_59.png,1,0.0000035230,0.9999964237
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id0_s3_89.png,1,0.0784925222,0.9215074778
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id12_s0_105.png,1,0.9536563158,0.0463436842
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id12_s0_120.png,1,0.9948220253,0.0051780054
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id12_s0_135.png,1,0.9883284569,0.0116715049
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id12_s0_15.png,1,0.6340685487,0.3659313917
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id12_s0_150.png,1,0.9517695904,0.0482303910
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id12_s0_30.png,1,0.9627954960,0.0372045301
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id12_s0_45.png,1,0.9938548207,0.0061451737
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id12_s0_60.png,1,0.9739853144,0.0260147471
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id12_s0_75.png,1,0.9718762636,0.0281236917
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id12_s0_90.png,1,0.9521036148,0.0478963740
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id12_s1_105.png,1,0.9999992847,0.0000006888
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id12_s1_120.png,1,0.9999758005,0.0000242088
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id12_s1_135.png,1,0.9996446371,0.0003553978
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id12_s1_15.png,1,0.9931777716,0.0068221795
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id12_s1_150.png,1,0.9999985695,0.0000014011
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id12_s1_30.png,1,0.9999896288,0.0000103855
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id12_s1_45.png,1,0.9999939203,0.0000061379
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id12_s1_60.png,1,0.9998596907,0.0001403197
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id12_s1_75.png,1,0.6303844452,0.3696154952
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id12_s1_90.png,1,0.9999942780,0.0000056864
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id12_s2_105.png,1,0.0160963330,0.9839036465
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id12_s2_120.png,1,0.0050787358,0.9949212670
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id12_s2_135.png,1,0.7275090218,0.2724909782
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id12_s2_15.png,1,0.0685352683,0.9314646721
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id12_s2_150.png,1,0.0704791471,0.9295208454
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id12_s2_30.png,1,0.8805167079,0.1194832996
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id12_s2_45.png,1,0.6898567080,0.3101432920
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id12_s2_60.png,1,0.0009169193,0.9990830421
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id12_s2_75.png,1,0.0034690881,0.9965309501
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id12_s2_90.png,1,0.0020898806,0.9979100823
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id5_s0_105.png,1,0.0055782879,0.9944216609
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id5_s0_120.png,1,0.0000562892,0.9999437332
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id5_s0_135.png,1,0.9766864777,0.0233134869
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id5_s0_15.png,1,0.9998586178,0.0001413554
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id5_s0_150.png,1,0.2561660409,0.7438339591
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id5_s0_30.png,1,0.8613922596,0.1386077553
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id5_s0_45.png,1,0.0040398999,0.9959600568
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id5_s0_60.png,1,0.2610529065,0.7389470935
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id5_s0_75.png,1,0.0352675058,0.9647325277
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id5_s0_90.png,1,0.0035509972,0.9964489937
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id9_s0_105.png,1,0.0000005996,0.9999994040
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id9_s0_120.png,1,0.0000007060,0.9999992847
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id9_s0_135.png,1,0.0000011989,0.9999988079
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id9_s0_15.png,1,0.0000277269,0.9999722242
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id9_s0_150.png,1,0.0000002793,0.9999997616
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id9_s0_30.png,1,0.0000002004,0.9999997616
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id9_s0_45.png,1,0.0000002548,0.9999997616
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id9_s0_60.png,1,0.0000004155,0.9999996424
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id9_s0_75.png,1,0.0000003121,0.9999996424
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_I2269VWM_DOOX30_id9_s0_90.png,1,0.0000004600,0.9999995232
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_IIYAMAGB_IPHONE5SB_id0_s0_105.png,1,0.0000007443,0.9999992847
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_IIYAMAGB_IPHONE5SB_id0_s0_120.png,1,0.0000055289,0.9999945164
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_IIYAMAGB_IPHONE5SB_id0_s0_135.png,1,0.0000015007,0.9999984503
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_IIYAMAGB_IPHONE5SB_id0_s0_15.png,1,0.0000022120,0.9999977350
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_IIYAMAGB_IPHONE5SB_id0_s0_150.png,1,0.0000006198,0.9999994040
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_IIYAMAGB_IPHONE5SB_id0_s0_30.png,1,0.0000013810,0.9999985695
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_IIYAMAGB_IPHONE5SB_id0_s0_45.png,1,0.0000054330,0.9999945164
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_IIYAMAGB_IPHONE5SB_id0_s0_60.png,1,0.0000016358,0.9999983311
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_IIYAMAGB_IPHONE5SB_id0_s0_75.png,1,0.0000005426,0.9999994040
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_IIYAMAGB_IPHONE5SB_id0_s0_90.png,1,0.0000004376,0.9999995232
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_IIYAMAGB_IPHONE5SB_id5_s0_105.png,1,0.0000002075,0.9999997616
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_IIYAMAGB_IPHONE5SB_id5_s0_120.png,1,0.0000001636,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_IIYAMAGB_IPHONE5SB_id5_s0_135.png,1,0.0000001778,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_IIYAMAGB_IPHONE5SB_id5_s0_15.png,1,0.0000002669,0.9999997616
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_IIYAMAGB_IPHONE5SB_id5_s0_150.png,1,0.0000001757,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_IIYAMAGB_IPHONE5SB_id5_s0_30.png,1,0.0000004111,0.9999996424
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_IIYAMAGB_IPHONE5SB_id5_s0_45.png,1,0.0000002154,0.9999997616
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_IIYAMAGB_IPHONE5SB_id5_s0_60.png,1,0.0000001690,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_IIYAMAGB_IPHONE5SB_id5_s0_75.png,1,0.0000001817,0.9999997616
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_IIYAMAGB_IPHONE5SB_id5_s0_90.png,1,0.0000002715,0.9999997616
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_IIYAMAGB_IPHONE5SB_id9_s0_105.png,1,0.0000000988,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_IIYAMAGB_IPHONE5SB_id9_s0_120.png,1,0.0000000944,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_IIYAMAGB_IPHONE5SB_id9_s0_135.png,1,0.0000000981,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_IIYAMAGB_IPHONE5SB_id9_s0_15.png,1,0.0000001166,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_IIYAMAGB_IPHONE5SB_id9_s0_150.png,1,0.0000000979,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_IIYAMAGB_IPHONE5SB_id9_s0_30.png,1,0.0000001429,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_IIYAMAGB_IPHONE5SB_id9_s0_45.png,1,0.0000000921,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_IIYAMAGB_IPHONE5SB_id9_s0_60.png,1,0.0000001288,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_IIYAMAGB_IPHONE5SB_id9_s0_75.png,1,0.0000001096,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_IIYAMAGB_IPHONE5SB_id9_s0_90.png,1,0.0000001092,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s0_105.png,1,0.5715119243,0.4284880757
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s0_120.png,1,0.9975609779,0.0024390696
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s0_135.png,1,0.4969037771,0.5030962229
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s0_15.png,1,0.9281954169,0.0718045682
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s0_150.png,1,0.9953834414,0.0046165702
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s0_30.png,1,0.9961071610,0.0038927840
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s0_45.png,1,0.5195981860,0.4804018140
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s0_60.png,1,0.9213532209,0.0786467195
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s0_75.png,1,0.9991710186,0.0008290056
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s0_90.png,1,0.9523888826,0.0476111211
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s1_105.png,1,0.9914796352,0.0085203014
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s1_120.png,1,0.9996244907,0.0003754568
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s1_135.png,1,0.9780805111,0.0219195504
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s1_15.png,1,0.9999461174,0.0000539152
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s1_150.png,1,0.9657635689,0.0342363827
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s1_30.png,1,0.9995160103,0.0004839813
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s1_45.png,1,0.6091033816,0.3908966780
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s1_60.png,1,0.8376607895,0.1623391956
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s1_75.png,1,0.8559441566,0.1440558583
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s1_90.png,1,0.8391955495,0.1608044505
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s2_105.png,1,0.0654213130,0.9345786572
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s2_120.png,1,0.1704075336,0.8295924067
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s2_135.png,1,0.2714237273,0.7285762429
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s2_15.png,1,0.4623545110,0.5376454592
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s2_150.png,1,0.0162182469,0.9837818146
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s2_30.png,1,0.0160047226,0.9839952588
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s2_45.png,1,0.0052323826,0.9947676659
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s2_60.png,1,0.0015170679,0.9984830022
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s2_75.png,1,0.0071004750,0.9928995371
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s2_90.png,1,0.8731433749,0.1268566251
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s3_105.png,1,0.1887004077,0.8112995625
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s3_120.png,1,0.0451822691,0.9548176527
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s3_135.png,1,0.6590415835,0.3409584761
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s3_15.png,1,0.9717036486,0.0282963570
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s3_150.png,1,0.0268443748,0.9731556177
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s3_30.png,1,0.7080551982,0.2919448316
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s3_45.png,1,0.2208615243,0.7791384459
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s3_60.png,1,0.0033892659,0.9966107011
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s3_75.png,1,0.0114098573,0.9885900617
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id0_s3_90.png,1,0.0809040070,0.9190959334
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id12_s0_105.png,1,0.0000004923,0.9999995232
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id12_s0_120.png,1,0.0000005181,0.9999995232
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id12_s0_135.png,1,0.0000002641,0.9999997616
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id12_s0_15.png,1,0.0000004953,0.9999995232
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id12_s0_150.png,1,0.0000003021,0.9999996424
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id12_s0_30.png,1,0.0000003415,0.9999996424
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id12_s0_45.png,1,0.0000001758,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id12_s0_60.png,1,0.0000003654,0.9999996424
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id12_s0_75.png,1,0.0000002022,0.9999997616
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id12_s0_90.png,1,0.0000003308,0.9999996424
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id12_s1_105.png,1,0.0000873789,0.9999126196
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id12_s1_120.png,1,0.0000310642,0.9999688864
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id12_s1_135.png,1,0.0000055166,0.9999945164
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id12_s1_15.png,1,0.0001320949,0.9998679161
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id12_s1_150.png,1,0.0010525524,0.9989474416
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id12_s1_30.png,1,0.0000048564,0.9999951124
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id12_s1_45.png,1,0.0000042288,0.9999958277
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE6F_id12_s1_60.png,1,0.0000067878,0.9999932051
