Image Name,label,spoof
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007031_0054264.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007040_0022193.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007045_0025010.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007048_0015841.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007053_0044717.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007061_0016011.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007068_0034260.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007072_0030149.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007073_0030922.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007078_0043491.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007080_0024896.jpg,1,0.9999991655
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007110_0001744.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007138_0006933.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007148_0008313.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007153_0055708.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007159_0010270.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007164_0018012.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007165_0040476.jpg,1,0.9999997616
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007178_0057703.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007181_0043018.jpg,1,1.0000000000
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007183_0012714.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007193_0034405.jpg,1,1.0000000000
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007208_0043738.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007210_0010246.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007215_0049184.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007216_0004923.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007260_0017406.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007273_0024315.jpg,1,0.9999996424
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007278_0050759.jpg,1,1.0000000000
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007279_0042762.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007285_0030807.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007298_0035668.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007303_0056771.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007304_0022107.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007309_0010618.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007316_0030780.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007319_0030618.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007333_0010844.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007339_0008994.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007360_0008522.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007371_0046834.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007372_0022793.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007373_0008595.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007376_0047097.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007377_0021636.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007380_0021255.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007417_0023746.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007418_0022656.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007427_0039144.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007441_0044614.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007483_0014103.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007503_0035609.jpg,1,0.9999997616
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007512_0015877.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007514_0057216.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007530_0022522.jpg,1,0.9999963045
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007549_0056574.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007563_0013348.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007565_0004620.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007583_0027368.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007587_0029865.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007589_0032355.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007591_0037267.jpg,1,0.9999994040
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007611_0047483.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007639_0006366.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007662_0037846.jpg,1,0.9999996424
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007667_0042329.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007678_0013408.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007680_0053040.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007683_0010321.jpg,1,1.0000000000
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007688_0045339.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007698_0001678.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007714_0020413.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007717_0011363.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007742_0047657.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007761_0037415.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007771_0027988.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007772_0055195.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007775_0003841.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007786_0050663.jpg,1,0.9999995232
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007813_0058822.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007823_0047668.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007825_0005654.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007830_0048221.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007833_0040407.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007836_0018825.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007838_0043146.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007844_0046713.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007852_0012186.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007854_0054278.jpg,1,1.0000000000
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007869_0006264.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007870_0029773.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007881_0040435.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007891_0024693.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007896_0002947.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007910_0021027.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007916_0037893.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007932_0015065.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007935_0011067.jpg,1,0.9999980927
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007937_0012697.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007942_0043724.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007949_0055990.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007957_0001532.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007973_0004168.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\007974_0042241.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008003_0057645.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008005_0038158.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008006_0034952.jpg,1,0.9999989271
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008024_0019226.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008032_0024383.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008045_0054913.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008062_0020262.jpg,1,1.0000000000
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008072_0003283.jpg,1,0.9999997616
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008074_0045567.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008080_0050004.jpg,1,0.9999917746
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008083_0041579.jpg,1,0.9999997616
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008101_0013686.jpg,1,0.9999997616
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008124_0020142.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008147_0051141.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008155_0052813.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008166_0003850.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008181_0059814.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008184_0002107.jpg,1,1.0000000000
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008197_0007633.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008200_0044574.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008202_0023445.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008204_0022196.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008205_0003439.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008207_0037160.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008208_0042876.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008230_0006507.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008242_0005710.jpg,1,0.9999997616
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008243_0001403.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008251_0053053.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008253_0005132.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008262_0059792.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008266_0021855.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008278_0030350.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008281_0045857.jpg,1,1.0000000000
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008288_0020303.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008304_0054415.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008309_0031265.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008312_0024816.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008318_0023428.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008332_0013047.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008333_0040648.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008348_0034514.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008349_0022230.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008353_0025176.jpg,1,0.9999740124
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008358_0002113.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008369_0058452.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008371_0031284.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008375_0010085.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008386_0044523.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008387_0048822.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008389_0031131.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008415_0037669.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008422_0005316.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008424_0041677.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008430_0003712.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008439_0024888.jpg,1,0.9999997616
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008450_0050186.jpg,1,1.0000000000
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008452_0031018.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008455_0025294.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008457_0011408.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008467_0058357.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008480_0008892.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008492_0026613.jpg,1,0.9999996424
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008497_0003911.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008501_0041946.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008514_0035070.jpg,1,1.0000000000
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008520_0048284.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008544_0015508.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008547_0029837.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008563_0010103.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008567_0011289.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008574_0053635.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008578_0022926.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008616_0014841.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008631_0005600.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008637_0023908.jpg,1,1.0000000000
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008649_0052563.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008679_0032434.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008681_0004183.jpg,1,0.9999989271
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008683_0047511.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008685_0049259.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008688_0005269.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008700_0007301.jpg,1,1.0000000000
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008701_0005912.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008702_0057812.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008718_0049966.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008729_0033028.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008741_0026997.jpg,1,0.9999996424
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008751_0042952.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008753_0024380.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008754_0021476.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008781_0050430.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008785_0011135.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008799_0058831.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008810_0046392.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008827_0024621.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008843_0023730.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008844_0005083.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008848_0059551.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008849_0019047.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008859_0049217.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008872_0019906.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008873_0035732.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008884_0021140.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008888_0025209.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008890_0013829.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008892_0056037.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008908_0002740.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008909_0033244.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008913_0039292.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008913_0039293.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008919_0044308.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008928_0011084.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008931_0017947.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008935_0003280.jpg,1,0.9938014150
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008948_0023988.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008952_0000201.jpg,1,0.9999995232
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008957_0021111.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008970_0015855.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008974_0031410.jpg,1,0.9999996424
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008991_0055416.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\008995_0048856.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009004_0044072.jpg,1,0.9999997616
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009012_0012143.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009030_0048623.jpg,1,0.9999989271
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009039_0002117.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009051_0016599.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009053_0003467.jpg,1,0.9999990463
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009055_0016788.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009056_0045162.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009064_0015987.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009106_0024422.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009107_0007219.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009111_0027839.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009123_0048840.jpg,1,1.0000000000
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009125_0046021.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009127_0016272.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009143_0020877.jpg,1,0.9999986887
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009146_0000400.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009153_0003306.jpg,1,0.9999994040
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009163_0046649.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009172_0055410.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009177_0037929.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009181_0031829.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009188_0048182.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009190_0055686.jpg,1,0.9999991655
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009199_0050709.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009205_0040841.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009208_0051033.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009210_0050688.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009212_0007104.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009232_0003164.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009243_0004216.jpg,1,0.9999977350
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009248_0053675.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009255_0018357.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009263_0020657.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009281_0056946.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009288_0002433.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009296_0018671.jpg,1,0.9999991655
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009302_0022828.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009306_0032548.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009310_0007568.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009313_0040125.jpg,1,0.9999951124
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009314_0041912.jpg,1,0.9999985695
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009326_0024068.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009330_0046399.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009332_0048316.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009333_0046006.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009337_0054488.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009362_0040360.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009367_0055644.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009369_0044334.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009371_0000890.jpg,1,0.9999521971
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009381_0012369.jpg,1,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\face_folder0\009383_0049543.jpg,1,0.9999997616
