Image Name,label,real,spoof
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7B_id9_s0_30.png,1,0.0003186675,0.9996813536
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7B_id9_s0_45.png,1,0.0000746486,0.9999253750
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7B_id9_s0_60.png,1,0.0003942636,0.9996057153
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7B_id9_s0_75.png,1,0.0000696884,0.9999302626
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7B_id9_s0_90.png,1,0.0000436496,0.9999563694
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s0_105.png,1,0.9999635220,0.0000364649
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s0_120.png,1,0.9999201298,0.0000799031
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s0_135.png,1,0.9973906875,0.0026093805
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s0_15.png,1,0.9996649027,0.0003350855
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s0_150.png,1,0.9980338216,0.0019662066
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s0_30.png,1,0.9999936819,0.0000063116
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s0_45.png,1,0.9999175072,0.0000824603
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s0_60.png,1,0.9998613596,0.0001386111
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s0_75.png,1,0.9999827147,0.0000172822
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s0_90.png,1,0.9505617023,0.0494383089
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s1_105.png,1,0.9999988079,0.0000011777
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s1_120.png,1,0.9999974966,0.0000024996
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s1_135.png,1,0.9999954700,0.0000045069
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s1_15.png,1,0.9999986887,0.0000012552
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s1_150.png,1,0.9999997616,0.0000002371
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s1_30.png,1,0.9999617338,0.0000382821
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s1_45.png,1,0.9999963045,0.0000037354
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s1_60.png,1,0.9999994040,0.0000006067
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s1_75.png,1,0.9999971390,0.0000028612
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s1_90.png,1,0.9999932051,0.0000067494
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s2_105.png,1,0.7696723342,0.2303276807
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s2_120.png,1,0.7077522278,0.2922477424
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s2_135.png,1,0.2604479492,0.7395519614
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s2_15.png,1,0.8982841969,0.1017158628
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s2_150.png,1,0.9888092875,0.0111906976
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s2_30.png,1,0.8436278105,0.1563722044
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s2_45.png,1,0.2480410337,0.7519590259
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s2_60.png,1,0.4506887794,0.5493112206
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s2_75.png,1,0.0981322676,0.9018676877
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s2_90.png,1,0.9636474848,0.0363525376
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s3_105.png,1,0.9720748067,0.0279251430
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s3_120.png,1,0.8389440775,0.1610558927
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s3_135.png,1,0.1276233941,0.8723766208
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s3_15.png,1,0.5425260663,0.4574739337
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s3_150.png,1,0.9954360127,0.0045640143
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s3_30.png,1,0.8522045612,0.1477954686
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s3_45.png,1,0.6059623361,0.3940376639
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s3_60.png,1,0.3957287967,0.6042711139
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s3_75.png,1,0.7668339014,0.2331661135
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id0_s3_90.png,1,0.5684414506,0.4315584898
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id12_s0_105.png,1,0.0000004725,0.9999995232
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id12_s0_120.png,1,0.0000003888,0.9999996424
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id12_s0_135.png,1,0.0000049133,0.9999951124
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id12_s0_15.png,1,0.0000005147,0.9999995232
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id12_s0_150.png,1,0.0000004672,0.9999995232
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id12_s0_30.png,1,0.0000002562,0.9999997616
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id12_s0_45.png,1,0.0000001391,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id12_s0_60.png,1,0.0000003637,0.9999996424
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id12_s0_75.png,1,0.0000001204,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id12_s0_90.png,1,0.0000004947,0.9999995232
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id12_s1_105.png,1,0.0000179477,0.9999819994
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id12_s1_120.png,1,0.0001858311,0.9998142123
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id12_s1_135.png,1,0.0000219122,0.9999780655
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id12_s1_15.png,1,0.0000270117,0.9999729395
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id12_s1_150.png,1,0.0001189605,0.9998810291
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id12_s1_30.png,1,0.0000423151,0.9999576807
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id12_s1_45.png,1,0.0000487076,0.9999512434
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id12_s1_60.png,1,0.0000070760,0.9999929667
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id12_s1_75.png,1,0.0000015640,0.9999984503
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id12_s1_90.png,1,0.0000043816,0.9999955893
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id12_s2_105.png,1,0.0000002043,0.9999997616
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id12_s2_120.png,1,0.0000002512,0.9999997616
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id12_s2_135.png,1,0.0000008713,0.9999991655
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id12_s2_15.png,1,0.0000025834,0.9999973774
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id12_s2_150.png,1,0.0000003334,0.9999996424
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id12_s2_30.png,1,0.0000004241,0.9999995232
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id12_s2_45.png,1,0.0000020266,0.9999979734
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id12_s2_60.png,1,0.0000002716,0.9999997616
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id12_s2_75.png,1,0.0000003526,0.9999996424
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id12_s2_90.png,1,0.0000002238,0.9999997616
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id5_s0_105.png,1,0.0000113074,0.9999886751
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id5_s0_120.png,1,0.0000954467,0.9999045134
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id5_s0_135.png,1,0.0002521281,0.9997478127
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id5_s0_15.png,1,0.0000504834,0.9999494553
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id5_s0_150.png,1,0.0000237068,0.9999762774
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id5_s0_30.png,1,0.0000912063,0.9999088049
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id5_s0_45.png,1,0.0000024760,0.9999974966
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id5_s0_60.png,1,0.0000805475,0.9999194145
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id5_s0_75.png,1,0.0000139027,0.9999860525
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id5_s0_90.png,1,0.0000221375,0.9999778271
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id5_s1_105.png,1,0.0000024147,0.9999976158
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id5_s1_120.png,1,0.0000003706,0.9999996424
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id5_s1_135.png,1,0.0000031820,0.9999967813
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id5_s1_15.png,1,0.0000003583,0.9999996424
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id5_s1_30.png,1,0.0000008667,0.9999991655
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id5_s1_45.png,1,0.0000004325,0.9999995232
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id5_s1_60.png,1,0.0000006807,0.9999992847
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id5_s1_75.png,1,0.0000007882,0.9999991655
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id5_s1_90.png,1,0.0000005975,0.9999994040
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id9_s0_105.png,1,0.0000230880,0.9999768734
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id9_s0_120.png,1,0.0001333076,0.9998667240
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id9_s0_135.png,1,0.0033746185,0.9966254234
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id9_s0_15.png,1,0.0011310676,0.9988688827
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id9_s0_150.png,1,0.0003876686,0.9996123910
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id9_s0_30.png,1,0.0020616513,0.9979383349
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id9_s0_45.png,1,0.0001492536,0.9998507500
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id9_s0_60.png,1,0.0073964512,0.9926036000
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id9_s0_75.png,1,0.0001382513,0.9998617172
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE7F_id9_s0_90.png,1,0.0000518277,0.9999481440
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s0_105.png,1,0.9999972582,0.0000027482
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s0_120.png,1,0.9999994040,0.0000005883
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s0_135.png,1,0.9999932051,0.0000068213
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s0_15.png,1,0.9999890327,0.0000110170
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s0_150.png,1,0.9999990463,0.0000009917
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s0_30.png,1,0.9999941587,0.0000057833
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s0_45.png,1,0.9999966621,0.0000033682
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s0_60.png,1,0.9999963045,0.0000037295
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s0_75.png,1,0.9999951124,0.0000049161
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s0_90.png,1,0.9999989271,0.0000011220
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s1_105.png,1,0.9999996424,0.0000003407
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s1_120.png,1,0.9999992847,0.0000006676
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s1_135.png,1,0.9999994040,0.0000006431
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s1_15.png,1,0.9999995232,0.0000005342
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s1_150.png,1,0.9999762774,0.0000236782
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s1_30.png,1,0.9999996424,0.0000003319
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s1_45.png,1,0.9999992847,0.0000007039
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s1_60.png,1,0.9999992847,0.0000006616
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s1_75.png,1,0.9999992847,0.0000006986
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s1_90.png,1,0.9999991655,0.0000008004
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s2_105.png,1,0.9211061001,0.0788938776
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s2_120.png,1,0.9410353899,0.0589645505
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s2_135.png,1,0.9863800406,0.0136199379
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s2_15.png,1,0.2316985428,0.7683014274
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s2_150.png,1,0.9975161552,0.0024839165
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s2_30.png,1,0.0326126926,0.9673873186
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s2_45.png,1,0.0031565065,0.9968434572
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s2_60.png,1,0.0003890214,0.9996109605
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s2_75.png,1,0.9840005040,0.0159995593
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s2_90.png,1,0.9786441922,0.0213558804
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s3_106.png,1,0.9705842137,0.0294157229
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s3_121.png,1,0.9888945818,0.0111053996
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s3_136.png,1,0.9882680774,0.0117318882
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s3_151.png,1,0.9973644614,0.0026355316
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s3_16.png,1,0.9252094030,0.0747905597
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s3_31.png,1,0.9168465734,0.0831533819
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s3_46.png,1,0.9022601843,0.0977398232
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s3_61.png,1,0.2839989662,0.7160010338
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s3_76.png,1,0.6307108998,0.3692891300
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id0_s3_91.png,1,0.9860501885,0.0139498198
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id12_s0_105.png,1,0.0000009747,0.9999990463
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id12_s0_120.png,1,0.0000004123,0.9999996424
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id12_s0_135.png,1,0.0000016310,0.9999983311
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id12_s0_15.png,1,0.0000011128,0.9999989271
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id12_s0_150.png,1,0.0000002132,0.9999997616
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id12_s0_30.png,1,0.0000001239,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id12_s0_45.png,1,0.0000001328,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id12_s0_60.png,1,0.0000001494,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id12_s0_75.png,1,0.0000007215,0.9999992847
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id12_s0_90.png,1,0.0000001759,0.9999998808
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id12_s1_105.png,1,0.0004232026,0.9995767474
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id12_s1_120.png,1,0.0000431218,0.9999568462
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id12_s1_135.png,1,0.0001044137,0.9998955727
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id12_s1_15.png,1,0.0000282256,0.9999717474
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id12_s1_150.png,1,0.0007146595,0.9992853999
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id12_s1_30.png,1,0.0004199629,0.9995800853
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id12_s1_45.png,1,0.0001789752,0.9998210073
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id12_s1_60.png,1,0.0000199560,0.9999800920
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id12_s1_75.png,1,0.0000013789,0.9999985695
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id12_s1_90.png,1,0.0000057623,0.9999942780
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id12_s2_105.png,1,0.0000003821,0.9999996424
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id12_s2_120.png,1,0.0000002836,0.9999997616
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id12_s2_135.png,1,0.0000059499,0.9999940395
C:\Users\Mantra\Documents\facial\liveness_models\LCC_FASD_development\spoof\FT720P_MBP1314_IPHONE8F_id12_s2_15.png,1,0.0000002592,0.9999997616
